0.74513	0.96
0.27564	0.96
1.775	0.96
0.55199	0.96
0.55199	0.96
0.55199	0.96
0.03232	0.96
0.01288	0.96
0.01288	0.96
0.13253	0.96
2.51	0.96
0.27564	0.96
5.15	0.96
5.15	0.96
4.76	0.96
4.46	0.96
1.86548	0.96
1.86548	0.96
0.10914	0.48
0.27557	0.48
0.27557	0.48
4.92386	0.48
4.92386	0.48
4.92386	0.48
0.01538	0.48
0.005	0.48
0.005	0.48
0.02308	0.48
0.02308	0.48
0.01428	0.48
4.81482	0.48
2.84264	0.48
4.81482	0.48
3.73096	0.48
3.73096	0.48
0.08614	0.48
1.35	0.48
1.45	0.48
1.45	0.48
2.3	0.48
5.21574	0.48
5.21574	0.48
2.84264	0.48
2.84264	0.48
0.22378	0.48
0.0438	0.48
0.0438	0.48
0.00159	0.48
0.00469	0.48
0.01346	0.48
0.01045	0.48
0.14329	0.48
0.02308	0.48
0.02308	0.48
0.02308	0.48
0.02308	0.48
0.079	0.48
0.01128	0.48
0.00855	0.48
0.806	0.48
0.157	0.48
20.3	0.96
20.3	0.96
20.3	0.96
20.3	0.96
10.08	0.96
10.08	0.96
0.13	0.96
0.13	0.96
1.47628	0.96
0.03414	0.96
0.34146	0.96
0.056	0.96
0.49958	0.96
10.08	0.96
10.08	0.96
10.08	0.96
0.02827	0.96
0.34146	0.96
0.056	0.96
1.14	0.48
1.14	0.48
1.14	0.48
1.14	0.48
1.14	0.48
1.14	0.48
1.14	0.48
1.14	0.48
1.14	0.48
1.14	0.48
12.7	0.32
3.74593	0.48
3.74593	0.48
0.2809	0
0.257	0.96
0.55199	0.96
0.53	0.96
0.53	0.96
0.53	0.96
0.34447	0
0.34447	0
0.66951	0
0.34447	0
0.34447	0
1.25	0
1.25	0
1.25	0
1.25	0
1.25	0
1.25	0
1.25	0
2.08	0
2.08	0
2.31245	0
2.31245	0
3.33	0
1.25	0
1.25	0
3.12	0.8
3.12	0.8
0.24	0.8
0.24	0.8
2.483	0.8
2.483	0.8
2.483	0.8
2.483	0.8
2.483	0.8
2.483	0.8
0.42492	0.96
0.272	0.96
7.58	0.48
0.82487	0.48
13.74	0.48
13.74	0.48
0.02762	0.48
0.02762	0.48
0.02762	0.48
0.00769	0.48
0.00871	0.48
0.00855	0.48
0.02614	0.48
0.0102	0.48
0.00855	0.48
0.00855	0.48
8.25345	0.48
0.45783	0.48
0.3253	0.48
0.669	0.48
0.77174	0.48
0.99145	0.96
0.99145	0.96
0.99145	0.96
0.99145	0.96
1.75157	0.48
2.65621	0.48
0.20286	0.48
0.20286	0.48
4.23462	0.48
1.67726	0.48
0.794	0.48
7.0603	0.8
0.26543	0.96
0.41065	0.96
34.81483	0.96
0.01805	0.32
0.00811	0.32
7.7453	0.48
7.7453	0.48
13.24969	0.48
1.22	0.48
0.68312	0.48
0.038	0.48
0.05711	0.48
0.07614	0.48
1.01	0.48
0.2362	0.48
0.31624	0.48
2.31646	0.48
0.31624	0.48
0.31624	0.48
0.31624	0.48
0.31624	0.48
0.31624	0.48
0.11217	0.48
7.71	0.48
0.186	0.48
26.81	0.48
1.11	0.48
1.86	0.48
1.36314	0.48
1.36314	0.48
1.93	0.96
0.9224	0.96
0.08895	0.96
0.41463	0.96
0.09911	0.96
0.075	0.96
0.01853	0.96
0.03169	0.96
1.45	0.96
4.46	0.96
4.76	0.96
4.76	0.96
1.9	0.96
1.9	0.96
1.9	0.96
4.71014	0.96
0.24	0.96
0.24	0.96
0.863	0.96
1.91964	0.96
1.91964	0.96
0.19695	0.96
1.2	0.96
0.985	0.96
0.985	0.96
0.985	0.96
2.84818	0.48
2.84818	0.48
2.84818	0.48
2.84818	0.48
1.96	0.32
83.9	0.96
83.9	0.96
83.9	0.96
83.9	0.96
0.162	0.8
0.162	0.8
0.10971	0.8
0.10971	0.8
0.966	0.8
0.966	0.8
0.24	0.8
0.24	0.8
0.265	0.8
0.265	0.8
1.00242	0.8
1.00242	0.8
0.13864	0.8
0.13864	0.8
0.13864	0.8
0.13196	0.8
0.13196	0.8
0.33253	0.8
0.33253	0.8
0.12096	0.8
0.12096	0.8
0.35	0.8
0.01293	0.8
7.35362	0.8
7.35362	0.8
0.706	0.8
0.706	0.8
0.11446	0.8
0.11446	0.8
0.241	0.8
0.241	0.8
0.086	0.8
0.086	0.8
0.074	0.8
0.074	0.8
1.61	0.8
0.1512	0.8
3.24	0.8
3.24	0.8
0.80073	0.8
1.06764	0.8
0.69919	0.8
0.086	0.8
0.086	0.8
0.16046	0.8
0.16046	0.8
0.28916	0.8
0.28916	0.8
0.04797	0.8
0.23712	0.8
0.23712	0.8
1.18314	0.8
1.18314	0.8
0.706	0.8
0.706	0.8
0.11446	0.8
0.11446	0.8
0.11446	0.8
0.11446	0.8
0.074	0.8
0.074	0.8
2.14	0.8
2.14	0.8
1.66	0.8
11.87024	0.8
0.519	0.8
0.519	0.8
6.18	0.48
4.19	0.96
0.25972	0.32
0.25972	0.32
0.165	0.32
0.165	0.32
0.25972	0.32
0.25972	0.32
0.429	0.32
2.51	0.32
1.07	0.32
3.81928	0.32
2.79452	0.32
3.68675	0.32
0.39493	0.48
3.19632	0.8
3.19632	0.8
0.125	0.8
0.125	0.8
0.125	0.8
0.125	0.8
0.363	0.8
6.23	0.96
6.23	0.96
0.341	0.96
0.341	0.96
3.325	0.96
3.325	0.96
0.45743	0.96
3.325	0.96
6.23	0.96
0.72	0.96
6.23	0.96
6.23	0.96
6.23	0.96
0.45743	0.96
3.325	0.96
6.23	0.96
0.72	0.96
0.363	0.96
0.0061	0.96
0.02308	0.96
0.06277	0.96
0.00871	0.96
0.00915	0.96
0.06277	0.96
0.73	0.96
0.06277	0.96
3.41561	0.96
3.41561	0.96
3.41561	0.96
3.41561	0.96
3.41561	0.96
0.14734	0.96
0.6	0.96
0.05634	0.96
0.05634	0.96
0.01904	0.96
0.313	0.96
0.97	0.96
0.0102	0.96
0.00816	0.96
5.30425	0.48
5.54569	0.48
1.74	0.48
1.29619	0.48
1.49769	0.96
3.47804	0.96
0.54173	0.96
0.48953	0.96
0.42851	0.48
0.77957	0.48
0.77957	0.48
0.77957	0.48
1.70051	0.48
4.3375	0.48
0.78313	0.48
0.983	0.48
1.43538	0.48
0.285	0.48
1.05	0.48
2.243	0.48
5.84065	0.32
5.84065	0.32
5.84065	0.32
5.84065	0.32
1.59395	0.32
1.59395	0.32
0.785	0.96
0.20847	0.48
0.20847	0.48
1.11111	0.96
0.99383	0.96
0.99383	0.96
0.99383	0.96
0.04	0.48
0.282	0.48
3.756	0.48
3.756	0.48
3.756	0.48
1.64	0.96
9.13581	0.96
9.13581	0.96
9.13581	0.96
0.64233	0.48
0.61432	0.48
840.711	0.96
840.711	0.96
0.598	0.96
0.12094	0.96
0.08286	0.96
0.432	0.96
3.68351	0.96
3.68351	0.96
3.68351	0.96
3.68351	0.96
3.08	0.96
3.68351	0.96
5.26596	0.96
3.68351	0.96
4.92386	0.96
3.68351	0.96
3.68351	0.96
1.775	0.96
2.12	0.96
3.46914	0.96
8.60406	0.96
3.71	0.96
4.59434	0.96
3.68351	0.96
3.68351	0.96
0.28302	0.96
0.28137	0.96
0.061	0.48
0.061	0.48
0.061	0.48
0.089	0.48
0.089	0.48
0.089	0.48
0.089	0.48
0.089	0.48
0.089	0.48
2.00919	0.48
0.089	0.48
0.089	0.48
0.089	0.48
2.00919	0.48
1.57161	0.48
5.19	0.48
5.19	0.48
5.19	0.48
5.19	0.48
0.80552	0.48
0.80552	0.48
0.80552	0.48
0.92723	0.48
0.75	0.48
3.847	0.48
3.847	0.48
3.847	0.48
4.13924	0.48
4.13924	0.48
4.13924	0.48
4.13924	0.48
3.84	0.48
3.84	0.48
3.84	0.48
3.84	0.48
1.55365	0.96
0.02448	0.96
0.176	0.96
0.3684	0.96
0.3684	0.96
0.3684	0.96
0.3684	0.96
2.47679	0.96
0.489	0.96
0.311	0.96
0.311	0.96
0.02766	0.48
0.02766	0.48
0.02766	0.48
0.02766	0.48
0.02766	0.48
0.02766	0.48
3.79	0.96
3.79	0.96
3.79	0.96
84.94	0.96
0.69919	0.96
0.396	0.48
0.32	0.48
0.20434	0.48
0.20434	0.48
3.04768	0.32
0.31477	0.96
0.31477	0.96
0.31477	0.96
3.01011	0.96
3.01011	0.96
3.01011	0.96
0.42851	0.8
1.33	0.8
1.33	0.8
0.0855	0.96
0.285	0.96
0.285	0.96
0.285	0.96
0.285	0.96
0.00483	0.96
0.00483	0.96
0.0953	0.96
0.08276	0.96
0.285	0.96
2.489	0.96
2.413	0.96
0.26012	0.96
2.413	0.96
0.01527	0.96
0.1081	0.96
0.72335	0.96
0.19036	0.96
0.18695	0.96
0.21687	0.96
0.3625	0.96
1.93225	0.96
2.94228	0.96
0.18072	0.96
1.43401	0.96
0.63452	0.96
0.66265	0.96
0.04936	0.96
0.00298	0.96
26.72	0.48
2.84	0.48
2.71574	0.8
2.71574	0.8
2.71574	0.8
2.71574	0.8
0.379	0.96
0.379	0.96
0.379	0.96
0.379	0.96
0.379	0.96
0.3373	0.48
0.3373	0.48
1.29	0.48
0.80481	0.48
0.08713	0.48
0.079	0.48
0.214	0.48
0.02821	0.48
0.4981	0.48
0.149	0.48
0.34197	0.48
0.79248	0.48
0.01904	0.48
0.1081	0.48
0.04274	0.48
0.22991	0.48
5.01	0.48
5.01	0.48
0.15385	0.48
0.08929	0.48
0.00879	0.48
0.05	0.48
0.19231	0.48
0.08929	0.48
0.01632	0.48
0.09584	0.48
0.133	0.48
0.1081	0.48
0.359	0.48
0.02	0.48
0.00584	0.48
0.42362	0.48
0.34701	0.48
0.20092	0.48
0.0053	0.48
0.00769	0.48
0.02692	0.48
0.01632	0.48
0.01608	0.48
0.03252	0.48
0.22265	0.48
0.22265	0.48
0.22265	0.48
1.951	0.48
0.045	0.48
1.77	0.48
1.77	0.48
1.77	0.48
1.77	0.48
5.69555	0.48
1.683	0.48
5.69555	0.48
0.03462	0.48
2.4	0.48
0.01428	0.48
42.71	0.48
0.09728	0.48
2.9	0.48
6.49	0.48
0.03795	0.48
10.83	0.96
3.829	0.96
3.829	0.96
0.683	0.96
0.169	0.96
0.169	0.96
0.87	0.96
3.08	0.96
3.08	0.96
5.08	0.96
5.08	0.96
0.31744	0.96
0.31744	0.96
0.288	0.96
0.288	0.96
0.30495	0.96
0.30495	0.96
2.60257	0.96
2.60257	0.96
110.68447	0.96
110.68447	0.96
1.94	0.96
0.04	0.96
0.04	0.96
11.49	0.96
2.06457	0.96
2.06457	0.96
17.12452	0.96
17.12452	0.96
2.75995	0.96
3.52	0.96
2.06457	0.96
0.12407	0.96
0.12407	0.96
0.133	0.96
0.133	0.96
0.38	0.96
0.38	0.96
0.133	0.96
0.154	0.96
0.154	0.96
0.154	0.96
7.21456	0.96
7.21456	0.96
8.33	0.96
9.12	0.96
0.1468	0.96
0.1468	0.96
3.52	0.96
0.705	0.96
3.267	0.96
3.267	0.96
3.267	0.96
3.267	0.96
0.2537	0.96
0.2537	0.96
0.2537	0.96
3.44	0.96
1.834	0.96
1.834	0.96
7.163	0.96
7.163	0.96
0.24	0.96
0.24	0.96
0.43	0.96
3.18841	0.96
3.18841	0.96
7.747	0.96
3.2013	0.96
3.2013	0.96
1.3	0.96
1.92112	0.96
1.92112	0.96
3.01205	0.48
0.965	0.48
0.16733	0.48
6.9	0.48
1.38	0.48
0.54	0.48
0.965	0.48
0.06741	0.48
0.2313	0.48
0.173	0.48
0.0175	0.48
0.01112	0.48
0.00963	0.48
0.10649	0.48
0.05	0.48
0.01632	0.48
0.01632	0.48
0.54	0.48
1.775	0.48
0.02471	0.48
0.05633	0.48
1.09628	0.48
1.16	0.48
0.19445	0.48
0.19445	0.48
0.19445	0.48
5.22388	0.48
5.22388	0.48
0.2411	0.96
0.42146	0.96
0.559	0.96
0.04337	0.96
177.08325	0.96
0.044	0.96
0.069	0.96
3.47254	0.96
0.435	0.96
0.275	0.96
0.61	0.96
3.76112	0.96
2.22	0.96
11.59	0.8
11.59	0.8
11.59	0.8
11.59	0.8
11.59	0.8
11.59	0.8
11.59	0.8
11.59	0.8
5.68	0.8
6.13	0.8
46.13	0.8
9.77778	0.8
5.4321	0.8
5.4321	0.8
0.03014	0.8
0.03014	0.8
1.28	0.32
0.32386	0.32
0.32386	0.32
1.16009	0.48
0.106	0.96
0.106	0.96
2.70889	0.96
0.077	0.96
2.15	0.48
1.01	0.96
0.208	0.96
0.208	0.96
0.02012	0.96
1.89	0.48
0.02164	0.48
0.01632	0.48
0.01538	0.48
0.02036	0.48
0.00305	0.48
0.02308	0.48
0.00196	0.48
0.0241	0.48
0.00855	0.48
0.00737	0.48
0.00737	0.48
0.00915	0.48
0.00483	0.48
0.03914	0.48
0.00915	0.48
0.41907	0.48
0.03419	0.48
0.1081	0.48
0.00827	0.48
0.68	0.48
0.04256	0.48
0.01	0.48
0.02244	0.48
0.19059	0.48
0.00871	0.48
0.197	0.48
0.02308	0.48
0.01538	0.48
1.48101	0.48
2.4172	0.48
1.33	0.48
1.33	0.48
0.19683	0.48
0.383	0.48
2.71574	0.48
0.519	0.48
0.18959	0.96
0.768	0.32
0.02079	0.96
1.51	0.96
12.62	0.96
12.62	0.96
12.62	0.96
12.62	0.96
12.62	0.96
0.048	0.96
0.00334	0.96
58.61	0.96
54.97	0.96
10.48306	0.96
10.48306	0.96
0.00334	0.96
0.51282	0.96
0.00334	0.96
0.31314	0.96
0.26109	0.96
0.044	0.96
0.14314	0.96
24.17722	0.96
24.17722	0.96
24.17722	0.96
4.514	0.96
2.594	0.96
0.717	0.96
0.113	0.96
0.07583	0.96
0.07583	0.96
0.47262	0.96
0.338	0.96
2.917	0.48
3.83	0.48
2.87	0.48
2.807	0.48
4.11	0.48
4.11	0.48
2.807	0.48
2.917	0.48
2.917	0.48
3.83	0.48
0.04936	0.48
0.04936	0.48
0.05573	0.48
3.9	0.48
0.00871	0.48
0.07206	0.48
0.038	0.48
0.5	0.48
0.34517	0.48
0.038	0.48
0.53502	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
0.49469	0.48
7.96	0.96
1.17	0.96
1.15	0.96
0.2446	0.96
0.0944	0.48
10.73604	0.48
1.26	0.48
2.05	0.48
20.33952	0.48
3.81	0.48
4.78	0.48
1.775	0.48
4.3494	0.96
4.3494	0.96
4.3494	0.96
4.3494	0.96
0.60685	0.96
0.60685	0.96
6.41	0.96
6.41	0.96
6.41	0.96
6.41	0.96
0.162	0.96
0.08159	0.96
0.33	0.96
0.285	0.96
56.57	0.96
1.65	0.96
1.65	0.96
5.44304	0.96
8.30367	0.96
1.748	0.96
0.61189	0.96
0.61189	0.96
0.61189	0.96
0.06316	0.96
0.27137	0.96
0.10452	0.96
0.007	0.96
5.86294	0.32
7.22	0.96
7.22	0.96
7.22	0.96
6.46	0.96
6.46	0.96
3.96	0.96
1.11	0.96
0.00229	0.96
0.02308	0.96
3.12821	0.96
0.60427	0.48
0.60427	0.48
0.60427	0.48
0.60427	0.48
0.60427	0.48
0.60427	0.48
0.60427	0.48
0.60427	0.48
0.60427	0.48
0.38	0.8
0.57265	0.8
0.57265	0.8
0.57265	0.8
5.01	0.96
0.64907	0.96
5.77	0.48
5.77	0.48
5.77	0.48
1.11	0.48
0.95	0.48
1.08	0.48
45.34	0.48
0.35294	0.48
0.35294	0.48
1.4309	0.48
1.4309	0.48
0.01106	0.48
1.78921	0.48
0.376	0.96
1.66	0.48
1.66	0.48
1.66	0.48
1.66	0.48
1.66	0.48
0.09473	0.96
0.117	0.96
0.1297	0.96
0.18846	0.96
0.20514	0.96
0.24447	0.96
0.24447	0.96
0.20514	0.96
0.18846	0.96
0.1297	0.96
0.117	0.96
0.09473	0.96
0.25539	0.96
0.26971	0.96
0.33866	0.96
0.55197	0.96
0.09473	0.96
0.117	0.96
0.1297	0.96
0.18846	0.96
0.20514	0.96
0.24447	0.96
0.27414	0.96
1.61394	0.96
3.26923	0.96
8.74	0.96
0.43615	0.96
0.43615	0.96
0.43615	0.96
0.26692	0.96
0.26692	0.96
2.07	0.96
2.07	0.96
0.0431	0.96
0.2	0.48
0.2	0.48
0.01904	0.48
1.14504	0.48
0.62648	0.48
0.62648	0.48
0.305	0.8
0.305	0.8
0.305	0.8
0.305	0.8
0.305	0.8
0.305	0.8
0.06014	0.8
0.06014	0.8
0.02471	0.8
7.67	0.32
7.67	0.32
7.67	0.32
7.67	0.32
0.42683	0.32
0.42683	0.32
0.15741	0.32
0.15741	0.32
0.15092	0.48
0.15092	0.48
25.77	0.48
25.77	0.48
2.99	0.48
2.99	0.48
2.99	0.48
2.99	0.48
2.99	0.48
2.99	0.48
2.99	0.48
2.99	0.48
1.66	0.48
1.66	0.48
6.14	0.48
6.14	0.48
17.44	0.48
17.44	0.48
0.85	0.48
0.85	0.48
5.17767	0.48
5.17767	0.48
5.17767	0.48
5.17767	0.48
1.91624	0.48
1.91624	0.48
0.77952	0.48
0.77952	0.48
0.86	0.48
0.86	0.48
17.44	0.48
17.44	0.48
0.026	0.48
0.026	0.48
0.138	0.48
0.138	0.48
2.55	0.48
1.23097	0.48
1.95432	0.48
1.95432	0.48
1.91624	0.48
1.91624	0.48
9.54118	0.48
2.71574	0.48
2.71574	0.48
5.17767	0.48
0.14655	0.48
0.14655	0.48
1.73504	0.48
1.73504	0.48
1.73504	0.48
1.73504	0.48
0.72579	0.48
0.72579	0.48
0.72579	0.48
0.15092	0.48
0.15092	0.48
0.34738	0.48
0.34738	0.48
4.02469	0.48
4.02469	0.48
1.7094	0.48
1.7094	0.48
2.30315	0.48
2.30315	0.48
1.3	0.48
1.3	0.48
1.66	0.48
1.66	0.48
0.59487	0.48
0.59487	0.48
0.51	0.48
0.51	0.48
0.02169	0.48
0.02169	0.48
4.5	0.48
0.306	0.48
0.306	0.48
0.306	0.48
0.306	0.48
1.23097	0.48
1.23097	0.48
0.306	0.48
0.306	0.48
7.604	0.48
7.604	0.48
7.604	0.48
7.604	0.48
3.62	0.48
3.62	0.48
2.32234	0.48
2.32234	0.48
1.19392	0.48
1.19392	0.48
1.8401	0.48
1.8401	0.48
0.00599	0.48
0.18448	0.48
0.18448	0.48
1.8401	0.48
1.8401	0.48
0.662	0.96
0.42777	0.48
0.42777	0.48
0.075	0.48
0.06747	0.32
0.06747	0.32
0.06747	0.32
0.02169	0.32
0.01373	0.32
0.30303	0.32
0.808	0.32
6.11	0.96
0.31499	0.96
2.2	0.96
0.0979	0.96
13.1	0.96
2.0	0.96
2.07	0.96
0.124	0.96
9.0	0.96
0.11897	0.96
0.1081	0.96
0.19036	0.96
2.674	0.96
2.674	0.96
0.71446	0.96
0.00135	0.96
0.02155	0.96
0.04835	0.96
2.674	0.96
0.02568	0.96
1.5197	0.96
1.9272	0.96
3.33429	0.96
1.37	0.48
1.37	0.48
3.74593	0.48
8.26	0.8
10.85	0.8
1.139	0.96
1.139	0.96
0.2	0.96
0.434	0.96
1.139	0.96
0.434	0.96
0.071	0.96
0.071	0.96
0.0438	0.96
0.01904	0.96
0.26542	0.96
0.04911	0.96
0.00816	0.96
0.02856	0.96
2.68	0.96
0.54243	0.96
0.16338	0.96
0.16338	0.96
0.54243	0.96
2.68	0.96
0.03743	0.96
0.30651	0.96
0.07843	0.96
0.107	0.96
0.2	0.96
0.05951	0.96
1.168	0.96
3.06106	0.96
2.68	0.96
3.96455	0.96
1.4578	0.96
0.07343	0.96
3.38896	0.96
1.24307	0.96
0.82057	0.96
0.82057	0.96
0.0922	0.96
0.0922	0.96
0.20514	0.48
1.39649	0.96
2.0	0.96
3.4	0.96
1.77	0.96
1.77	0.96
0.588	0.96
0.588	0.96
0.588	0.96
0.588	0.96
0.588	0.96
10.071	0.96
0.73604	0.96
14.714	0.96
1.37	0.96
1.37	0.96
1.5	0.96
1.5	0.96
1.5	0.96
1.44654	0.96
0.23878	0.96
0.4616	0.96
2.27848	0.96
2.50934	0.96
0.27174	0.96
0.588	0.96
0.19824	0.96
0.02372	0.96
0.03263	0.48
0.03263	0.48
1.68	0.48
1.68	0.48
1.68	0.48
1.68	0.48
1.68	0.48
1.68	0.48
1.68	0.48
1.4	0.48
0.544	0.48
0.07317	0.48
3.4	0.48
3.4	0.48
0.06361	0.96
0.06361	0.96
0.06361	0.96
0.06361	0.96
0.06361	0.96
13.28	0.48
13.28	0.48
13.28	0.48
0.06158	0.48
1.5	0.48
1.5	0.48
9.30135	0.48
0.706	0.48
4.83564	0.48
2.393	0.48
1.5	0.48
0.06527	0.48
0.82855	0.48
1.57724	0.48
0.879	0.48
0.075	0.96
0.441	0.96
3.91	0.96
0.29277	0.96
0.29277	0.96
0.29277	0.96
0.29277	0.96
0.29277	0.96
0.27564	0.96
0.27564	0.96
0.27564	0.96
1.0	0.48
1.0	0.48
0.04224	0.48
1.0	0.48
1.0	0.48
0.03395	0.48
1.16086	0.48
1.16086	0.48
1.16086	0.48
0.47114	0.48
0.717	0.48
0.81329	0.48
0.64329	0.48
0.71943	0.48
0.81329	0.48
0.64329	0.48
0.71943	0.48
0.24014	0.48
0.24014	0.48
0.28244	0.48
0.28244	0.48
14.95	0.48
0.1752	0.48
0.1752	0.48
6.73	0.8
7.27157	0.48
7.27157	0.48
7.27157	0.48
7.27157	0.48
7.27157	0.48
7.27157	0.48
7.27157	0.48
3.57	0.48
3.57	0.48
0.26003	0.8
0.26003	0.8
0.26003	0.8
0.727	0.96
2.64994	0.96
0.45455	0.96
2.52632	0.48
2.52632	0.48
8.17834	0.96
8.17834	0.96
8.17834	0.96
0.33079	0.96
3.18	0.96
4.87342	0.96
0.65	0.48
0.65	0.48
0.65	0.48
0.65	0.48
0.65	0.48
2.21456	0.48
2.21456	0.48
0.199	0.96
1.35868	0.48
5.01	0.96
0.19512	0.96
0.02099	0.96
0.11084	0.96
0.99145	0.96
0.1988	0.96
0.129	0.96
3.63164	0.96
0.13012	0.96
5.01	0.96
0.69106	0.96
0.69106	0.96
0.1081	0.96
0.1081	0.96
5.01	0.96
0.37212	0.96
0.00871	0.96
0.19512	0.96
0.03321	0.96
0.1988	0.96
0.991	0.96
0.13012	0.96
0.02099	0.96
3.63164	0.96
0.139	0.96
0.064	0.96
0.044	0.96
0.47009	0.96
0.04797	0.96
0.04018	0.96
0.11382	0.96
0.15482	0.96
4.52033	0.96
0.97	0.96
2.74797	0.96
2.74797	0.96
2.74797	0.96
2.74797	0.96
2.74797	0.96
2.74797	0.96
2.89824	0.96
4.35	0.48
4.35	0.48
4.35	0.48
4.35	0.48
4.35	0.48
4.35	0.48
4.35	0.48
4.35	0.48
0.683	0.96
0.05711	0.96
1.29	0.96
2.75	0.96
0.08492	0.96
1.99405	0.96
4.77236	0.96
0.55285	0.96
0.8091	0.96
0.8091	0.96
0.106	0.96
0.884	0.96
12.73	0.96
3.09	0.96
3.09	0.96
0.25071	0.96
6.05	0.96
0.7877	0.96
0.96	0.96
0.019	0.96
0.264	0.96
0.019	0.96
0.15683	0.96
0.133	0.96
1.22764	0.96
0.078	0.96
0.825	0.96
4.64	0.96
4.64	0.96
2.51	0.96
2.51	0.96
0.30847	0.96
0.06158	0.96
0.16	0.96
0.25203	0.96
0.25203	0.96
0.18699	0.96
3.01295	0.96
0.48416	0.96
0.48416	0.96
0.48416	0.96
0.27	0.96
0.27	0.96
0.27	0.96
0.78244	0.96
0.78244	0.96
0.78244	0.96
0.78244	0.96
4.01015	0.96
5.25641	0.96
5.25641	0.96
5.25641	0.96
0.53846	0.48
1.27904	0.48
0.21886	0.96
0.06516	0.48
0.06516	0.48
0.90688	0.48
3.63164	0.48
0.80073	0.48
0.80073	0.48
0.879	0.96
0.81034	0.96
3.12658	0.96
0.176	0.96
0.244	0.96
1.41	0.96
6.93976	0.96
1.00033	0.32
1.775	0.96
0.21042	0.96
1.02	0.96
1.775	0.96
4.64	0.96
2.92095	0.96
0.77	0.96
0.19059	0.96
0.061	0.96
0.17014	0.96
1.43036	0.96
3.847	0.96
3.847	0.96
3.847	0.96
3.847	0.96
3.847	0.96
3.847	0.96
3.847	0.96
3.847	0.96
0.04936	0.96
0.01632	0.96
0.60163	0.96
0.60163	0.96
0.60163	0.96
0.172	0.32
0.172	0.32
0.172	0.32
0.53606	0.96
10.38	0.48
0.13	0.48
0.03263	0.48
0.775	0.48
0.35738	0.48
0.0533	0.48
0.385	0.48
0.275	0.48
1.50019	0.48
0.0212	0.8
0.05228	0.8
0.04199	0.8
0.01518	0.8
0.34333	0.8
0.34959	0.8
0.06438	0.8
0.00963	0.8
0.0105	0.8
0.15191	0.8
0.01923	0.8
0.704	0.8
0.02735	0.8
0.00654	0.8
0.18448	0.8
0.11976	0.8
0.03982	0.8
0.00573	0.8
0.00674	0.8
0.0102	0.8
0.01904	0.8
0.09592	0.8
0.05557	0.8
1.7222	0.8
0.025	0.8
0.01556	0.8
0.01094	0.8
